GO:0046633	19,86,557,1057,1711,1850,2391,2913,
GO:0030885	19,325,327,1151,3340,5212,10062,
GO:0030887	19,173,269,582,619,6330,
GO:0035759	19,100,132,191,404,1513,3642,5990,
GO:0097026	19,86,200,349,942,3175,4196,4201,4564,9574,
GO:2000508	19,56,5806,9811,
GO:2000510	19,228,4048,4582,5494,6986,8685,9061,
GO:2000527	19,158,1651,2931,5309,6579,7805,9968,10180,
GO:2000529	19,330,1062,1406,1993,3489,4945,5033,7659,9339,
GO:0002408	19,73,1674,2566,4560,9877,
GO:0072610	94,257,1097,5532,6101,6119,8435,9016,
GO:0097021	259,659,730,1915,1929,3540,4375,4565,5796,7962,8936,9609,
GO:0097022	19,42,1149,2013,2957,4244,4773,
GO:0032635	19,1489,2862,4782,6773,
GO:0032641	19,291,4727,
GO:0032765	19,627,641,685,1003,1226,5435,7762,
GO:0042109	920,1415,2599,3433,
GO:0042226	19,49,71,253,278,429,632,5159,6375,
GO:0071706	19,110,266,2605,3785,
GO:0006922	19,21,401,845,1457,2258,3638,7333,
GO:0006923	19,3104,3465,3622,
GO:0032074	19,73,1698,1908,2920,3277,7501,9122,
GO:0032076	0,19,178,231,7024,
GO:0032078	19,227,266,485,1735,2326,6401,
GO:0051126	19,3135,4089,5146,9520,
GO:0032644	19,3062,9599,
GO:0045360	19,21,49,4067,8333,8676,10070,
GO:0045362	19,445,2385,2962,6915,7235,
GO:0050722	19,77,79,307,505,1709,1892,1902,4406,7329,
GO:0050725	19,21,50,77,469,9180,
GO:0050752	19,955,4865,8236,
GO:0050754	19,5016,7894,8010,9580,
GO:0051045	330,358,363,1167,1240,3407,6663,
GO:0002317	61,234,899,1946,4464,5181,9473,
GO:0016333	19,61,5666,8868,9729,
GO:0048621	19,135,564,742,880,4634,7973,8246,8365,8968,
GO:0002384	7,113,2319,3252,3452,4600,6423,
GO:0045079	19,231,2401,2733,3609,10056,
GO:0070091	19,51,1228,2932,10005,
GO:2000364	19,56,620,1151,3556,7783,
GO:2000366	19,21,1602,1658,5410,7390,8673,
GO:0033029	19,49,126,677,692,1473,3269,4830,6954,9067,
GO:0033031	19,3396,7594,8313,9528,
GO:0070165	19,142,225,293,325,3697,5585,6155,6391,9968,
GO:0035509	19,149,355,2407,6601,7373,
GO:0043376	19,136,224,482,731,3276,3378,3461,5902,8130,
GO:0043378	19,20,79,193,898,5063,
GO:0060099	19,213,280,993,3840,
GO:0060100	19,200,1097,1835,3483,
GO:0070358	19,151,167,205,742,1596,2412,4074,4608,5931,6600,
GO:0031296	19,43,313,1019,1220,4017,
GO:0010248	19,49,193,223,403,799,2410,6973,
GO:0030264	213,8720,
GO:0032976	69,348,
GO:0046670	19,5088,
GO:0046674	19,4418,7803,8130,
GO:0071763	19,143,193,1196,3161,3843,4301,9091,9554,
GO:0046642	19,360,411,1138,6082,9773,9823,
GO:0071798	19,363,2031,5071,5367,6066,9734,
GO:0071799	255,679,1118,3375,3502,6355,7639,7720,
GO:0045010	19,118,419,1149,
GO:0001787	19,55,61,109,170,172,297,695,1930,5630,5870,9673,
GO:0001866	19,329,674,1647,3014,6243,7842,
GO:0001796	19,
GO:0001798	19,110,1317,
GO:0002888	7,19,202,1096,5575,6365,6780,9073,
GO:0002892	19,94,173,490,646,988,
GO:0002894	19,251,7914,
GO:0001803	19,73,1394,1749,2251,2704,4574,7133,8483,
GO:0001805	16,19,433,650,2462,9342,
GO:0001810	7,19,106,725,815,5242,7950,
GO:0001812	19,106,191,2353,
GO:0002431	14,19,142,249,1494,8464,9566,
GO:0042590	19,73,184,1980,9877,
GO:0002765	19,4489,5273,
GO:0006948	19,989,1131,2247,2536,6562,7620,10060,
GO:0045234	19,261,325,2312,2480,5753,
GO:0042309	19,266,328,394,1195,8412,9365,
GO:0046333	19,73,100,363,876,5618,5741,8410,9825,
GO:0009051	19,21,1123,1131,1354,2107,8453,
GO:0010732	19,122,567,709,1631,8920,9962,
GO:0010734	19,21,106,270,677,3710,7003,
GO:0002215	19,191,252,415,685,1135,4058,4876,6492,
GO:0035708	19,110,124,553,638,670,1526,8139,
GO:0035709	19,55,845,1308,4013,4694,5207,7047,8318,9054,
GO:0035712	7,19,266,1846,2728,3146,3569,6946,8352,
GO:0043382	19,200,270,363,638,701,938,1061,
GO:0045590	19,112,142,168,685,941,1115,3730,3897,4029,
GO:0048289	19,62,1107,1471,2313,5027,7547,
GO:0071954	19,178,243,301,1853,2044,2558,3395,3638,6673,8630,9430,
GO:2000523	19,234,560,1065,1278,2103,3906,3940,4131,5534,6926,
GO:2000525	4,19,274,910,1220,1228,1611,1731,4706,4803,6321,7796,7975,8575,
GO:0032959	19,70,270,742,2693,4137,4303,
GO:0061179	19,50,124,191,197,334,387,650,1786,1846,2692,3929,6295,7064,
GO:0071875	19,143,145,629,1131,2812,3180,7384,9335,
GO:0071878	19,248,259,571,1688,2394,2957,5463,8404,8425,
GO:0071881	19,73,124,155,466,1711,4087,
GO:0071882	19,79,258,494,955,1103,2545,4635,6676,8194,
GO:0071883	19,127,300,1143,4219,8142,
GO:0050855	19,151,191,282,291,335,717,2192,2265,7331,
GO:0050861	19,112,958,5021,6008,7106,
GO:0034139	3,19,876,2617,
GO:0034141	19,300,5266,
GO:0002003	21,79,953,1812,1955,6045,
GO:0015669	19,193,
GO:0015670	19,124,6733,7184,
GO:0032849	19,55,91,191,301,414,529,879,3766,3788,
GO:0001826	8,19,94,1511,2146,4537,5469,6679,7375,8379,
GO:0035565	19,277,7854,8693,9110,
GO:0039019	19,1157,2746,5804,5840,
GO:0039020	19,243,355,440,618,894,1067,3710,6139,6533,
GO:0061017	19,62,404,859,2609,3284,5783,6176,9020,9252,
GO:0072114	19,355,2146,3217,4108,6313,6922,8866,9489,
GO:0045048	19,149,629,696,871,1519,2701,3770,3867,
GO:0071816	19,251,308,328,1761,2526,5666,7092,
GO:0021768	19,156,242,664,6419,
GO:0034696	56,2322,2329,2473,
GO:0070543	19,20,56,973,1200,1485,2391,3293,4989,6836,7650,8525,8843,9992,
GO:0001920	19,20,55,61,594,650,1453,6509,6590,
GO:0010985	19,20,21,283,521,836,972,1615,1797,2503,5844,
GO:0010989	19,99,5938,
GO:0016540	610,1139,
GO:0032802	73,390,882,2238,2625,2746,3298,3988,5416,5655,7471,8794,
GO:0002001	19,56,325,663,1792,2956,3106,5036,
GO:0051598	19,378,602,1599,2982,5477,7089,7715,9465,
GO:0060629	19,106,167,5142,6597,8173,
GO:0008631	19,124,278,308,896,1147,1337,1469,1485,2303,
GO:0018158	297,646,1364,3972,6116,6173,
GO:0032460	972,1526,8537,
GO:0032463	19,124,209,740,6640,
GO:0009106	7,16,55,73,2585,4627,8888,
GO:0009107	19,110,266,489,511,543,1110,1437,2172,4566,
GO:0010917	19,245,483,945,1430,1441,1464,1697,7897,
GO:0002430	19,3014,3115,4806,5340,
GO:0002461	19,184,317,1021,3363,5439,6841,7245,
GO:0002462	19,742,915,1295,4082,6645,8353,8872,
GO:0030212	19,3284,5544,5853,
GO:0033078	19,139,142,281,938,3376,3529,
GO:0045062	19,466,2627,7356,
GO:0001867	19,122,225,285,533,1599,
GO:0045916	19,127,401,2238,3431,4189,5972,9126,9343,
GO:2000258	19,49,370,421,443,1429,2911,5390,5868,5912,
GO:0031640	21,98,157,884,
GO:0051818	19,824,
GO:0051852	19,361,1878,4740,
GO:0051873	16,19,355,603,618,897,941,
GO:0051883	16,19,42,3470,4923,
GO:0001868	19,80,426,533,710,1078,1191,9811,10057,
GO:0001869	19,69,1318,2381,6892,
GO:0001878	19,197,656,2084,7796,
GO:0032493	19,78,398,506,788,2849,2999,5534,8393,
GO:0032741	19,94,2264,3121,3786,6451,
GO:0042494	19,178,3105,4911,7867,
GO:0042495	19,514,900,6708,7684,
GO:0042496	19,167,343,4817,
GO:0070339	19,110,152,677,1717,2022,2315,2814,5196,
GO:0070340	19,867,5404,5884,
GO:0071220	19,718,1584,1789,2238,4396,4598,5038,
GO:0071221	19,757,882,1491,1618,3173,4421,
GO:0071724	73,253,1879,6623,7179,
GO:0071725	3,19,110,253,1227,4017,6807,
GO:0071726	19,61,224,307,1987,3189,3235,4965,5600,6231,6882,
GO:0071727	73,79,231,301,401,1432,3008,4338,6857,7500,
GO:0002438	19,68,73,77,173,401,2480,4072,9739,
GO:0070942	156,188,1132,9547,
GO:0070943	19,410,705,1510,1960,3530,5207,
GO:0070947	19,355,2301,8571,
GO:0015864	19,7239,7681,
GO:0035427	19,68,1272,1417,2217,2447,2883,
GO:0006148	19,717,3330,6131,6393,7707,9857,
GO:0006738	19,119,191,325,589,2148,3981,6890,7978,8325,
GO:0034356	19,3450,7828,
GO:0046495	19,731,2929,4909,
GO:0070637	19,56,765,844,884,1561,9219,9723,
GO:0070638	7,19,321,1188,4722,8247,
GO:0070970	19,62,689,2219,3274,5362,6995,
GO:0072526	19,1068,1338,4811,8125,
GO:0043207	55,236,364,1553,3714,3783,7827,7836,7947,
GO:0071217	19,782,942,1055,2689,2757,4359,5087,5566,5806,8580,9490,
GO:0046952	19,62,73,2539,
GO:0006117	19,3188,4135,4224,7319,8482,
GO:0033590	19,253,1834,3194,9606,10075,
GO:0072014	19,94,291,367,751,768,2007,4248,7455,
GO:0072019	19,
GO:0072229	19,984,8217,
GO:0072237	19,170,1015,1234,1508,3380,5416,6359,7758,7887,7960,9419,9868,9991,
GO:0006116	1930,2735,
GO:0070070	19,111,402,2290,5542,9209,
GO:0070071	19,1649,5408,
GO:0070072	19,21,116,122,679,2841,7139,7719,
GO:0006789	19,924,1395,2753,5211,6457,7236,8911,
GO:0051552	19,404,518,548,
GO:0070980	19,1816,8707,
GO:0042360	19,386,485,740,3429,6422,9627,
GO:0018343	19,79,126,355,398,1022,1521,4814,4985,6012,6212,
GO:0002283	124,179,1311,1464,5734,
GO:0043312	19,156,484,546,1212,1485,1780,2573,7505,
GO:0002347	19,124,278,6055,6105,7331,
GO:0002355	7,19,656,815,3539,7286,7635,8027,8673,
GO:0001915	19,1045,2071,4097,
GO:0002378	19,127,1129,2951,3284,3493,3796,6638,
GO:0042519	62,249,278,1103,1807,5542,
GO:0042520	19,122,301,325,1559,1761,3710,3944,4829,6590,7014,
GO:2000316	8,19,679,1107,5432,
GO:2000318	19,1489,1725,2103,2637,5545,6974,
GO:2000319	19,55,77,380,1471,1701,3484,
GO:2000328	19,73,319,918,1618,1955,2038,2579,3794,
GO:2000330	19,127,2967,
GO:0002826	19,1755,5427,6572,
GO:0035739	19,235,355,674,1371,2911,8903,
GO:0035740	19,21,56,1580,1924,2114,2933,3489,8757,9922,
GO:0035743	19,73,197,200,1103,2717,3197,
GO:0035744	19,143,1686,2165,8209,
GO:0035745	16,56,141,955,2600,4233,8192,
GO:0071661	19,98,856,1272,2449,
GO:0071663	19,43,335,2238,3337,6819,7075,8563,8642,
GO:2000410	19,330,374,2762,5396,5555,9654,10140,
GO:2000412	19,191,246,594,2077,2759,4792,
GO:2000501	19,49,79,160,4292,
GO:2000503	99,329,804,6896,7543,
GO:2000511	16,21,40,253,1716,5178,7193,7824,9893,9930,
GO:2000513	19,20,287,1768,5688,6580,
GO:2000517	19,54,514,1714,2133,4275,8162,8958,10112,
GO:2000518	19,149,198,483,1198,1476,1678,1753,5805,6130,7981,8236,
GO:2000537	19,730,1740,1780,9687,
GO:2000538	19,685,1122,4688,8619,
GO:0032439	19,73,110,263,732,912,3175,4578,8138,
GO:0060620	19,626,3662,5022,8239,
GO:2000909	249,709,1713,
GO:0071896	19,54,327,367,3150,3841,5354,8703,
GO:0034140	19,178,973,8619,
GO:0072573	19,143,387,2594,4324,4692,7273,
GO:0090289	19,278,400,1051,1097,1722,9843,
GO:0090291	19,226,1362,4760,6623,
GO:2000348	19,1182,1212,1628,1857,3942,3967,
GO:2000349	19,49,73,277,618,4120,5107,5821,9481,
GO:0001923	19,39,322,387,403,1958,2634,4329,8485,
GO:0070885	19,127,1955,6709,10097,
GO:0046013	19,77,214,1539,2927,3567,6404,
GO:0018230	19,258,2923,4966,7520,
GO:0018231	19,96,232,331,2394,4709,5850,9584,
GO:0072321	16,19,238,1072,7470,
GO:0034344	197,1796,2561,3396,4961,5568,9356,9577,
GO:0034346	266,8033,
GO:0045354	19,54,60,1082,2327,2945,3075,3450,
GO:0045356	19,21,709,2514,3777,
GO:0071360	19,252,774,1763,
GO:0010663	19,61,74,151,2794,4675,5663,8715,
GO:0010666	19,180,3975,4766,6693,7824,8294,
GO:0071649	19,124,141,3272,3970,6185,6396,7493,8281,9521,
GO:0071651	19,43,1215,2642,9931,
GO:0071658	19,21,370,800,1335,2777,3129,3211,4274,4318,5108,6786,
GO:0071660	19,253,328,518,820,1072,5347,6636,9329,
GO:0016926	19,49,112,130,575,871,1240,2867,3299,4174,4457,4469,
GO:0035425	19,443,5336,5542,6168,7009,7227,
GO:0001983	19,21,79,270,3391,7441,
GO:0001984	19,43,127,386,400,1928,2621,3641,5604,5917,9396,
GO:0032650	231,717,2405,3459,8898,
GO:0032730	19,103,214,358,792,980,3187,7073,
GO:0045651	19,246,8724,
GO:0034196	19,110,142,252,8581,
GO:0034197	19,56,115,307,1268,1924,3173,
GO:0003083	19,129,1765,2343,7527,7754,8241,9192,
GO:0003106	19,2708,4922,
GO:0014895	19,214,404,765,1078,
GO:0002541	19,118,224,709,2130,2518,3332,4361,7726,7830,8426,
GO:0002543	19,191,1182,1373,3153,
GO:0007598	19,100,152,4506,
GO:0010641	19,113,224,257,355,2885,4758,5923,7594,
GO:0002551	19,142,965,1105,1533,2002,3176,4415,6019,6945,8878,
GO:0060763	19,21,226,1195,2071,2215,4019,5920,
GO:0042665	19,98,159,410,2999,3462,4278,4439,4496,
GO:0042666	19,233,717,2270,2394,6215,6773,9752,9827,
GO:2000383	19,233,300,962,1376,8442,
GO:0010868	19,61,574,638,3725,4000,4592,9015,
GO:0090209	387,1884,2095,3381,4112,6100,
GO:2000345	19,387,1233,2126,3504,6251,9065,
GO:2000346	19,173,233,375,7365,7484,9023,
GO:2000638	49,73,1900,2465,5198,5219,5445,5498,8244,8475,9950,
GO:2000639	8,19,25,184,442,489,638,2203,3038,3341,3423,5711,5884,8262,8613,9637,
GO:0034259	16,19,479,1068,3278,6591,
GO:0021519	50,1835,4167,9686,
GO:0021920	19,56,358,646,1283,1341,1616,2625,7031,8012,
GO:0003163	19,438,1264,
GO:0003210	19,77,782,3344,4702,8204,
GO:0003235	19,419,2263,2300,3763,6262,
GO:0003236	1488,4701,7645,7857,
GO:0003241	1267,2490,2552,5102,5156,
GO:0003259	19,173,282,8447,
GO:0003260	19,1431,3440,5607,
GO:0003318	19,135,2172,
GO:0035480	19,1396,2093,2662,7370,8327,9914,
GO:0035481	19,110,569,1851,9027,9063,
GO:0042664	40,679,1268,3461,3925,6885,9467,
GO:0060921	20,492,1826,4173,5679,7841,7867,8059,8732,
GO:0060973	19,21,61,411,556,1053,2507,3055,4731,5969,
GO:0060974	19,43,77,157,675,1871,5452,
GO:0060975	19,147,462,1172,3431,6488,9642,
GO:0032571	19,253,1785,2022,6467,
GO:0034118	19,209,587,1240,4109,6915,9614,
GO:0034120	19,122,124,206,1087,
GO:0051764	19,38,400,1131,4857,5243,8615,10032,
GO:0033173	19,144,621,640,2682,2990,6769,
GO:0042488	56,77,178,355,903,1192,4791,7290,
GO:0060611	19,94,261,
GO:0035634	19,1168,1296,1478,3433,5061,5136,
GO:0071447	19,311,768,
GO:0006535	16,19,124,450,645,4465,7171,10050,
GO:0006565	19,112,714,1114,5415,9610,
GO:0009092	19,3614,5134,7535,9590,10131,
GO:0019343	19,39,170,527,1521,3228,4698,
GO:0019344	19,77,155,1065,1842,2797,4868,8754,10067,
GO:0019346	19,85,390,556,1429,2787,4303,5170,6735,8123,
GO:0043418	19,55,131,4458,4482,4738,5811,7837,9053,
GO:0050667	142,263,884,1025,1156,
GO:0070813	19,21,79,307,716,1117,1486,2248,6463,8509,8944,
GO:0070814	19,124,5814,6081,6957,
GO:0034137	19,1544,1718,3374,
GO:0043309	19,518,731,752,1075,4443,5244,9197,
GO:0043311	19,70,126,3236,8309,
GO:0070948	19,86,286,7525,
GO:0070949	8,19,56,718,2428,5959,6310,8589,
GO:0070950	19,112,124,184,248,2968,3725,3840,5763,5974,6646,8167,8647,
GO:0070951	19,259,329,544,870,1097,6055,6264,
GO:0070960	19,21,358,1025,1393,4563,8364,10166,
GO:0070961	9,19,295,366,2493,
GO:0070962	8,19,107,325,550,654,1555,3465,7253,
GO:0070963	19,64,143,162,258,470,609,811,4441,5730,7049,7802,9989,
GO:0072608	19,263,615,1112,2264,2670,3929,6915,9088,9800,
GO:0090195	19,516,1113,1779,3001,3659,6834,8045,8049,
GO:0090198	1228,2726,
GO:0097028	375,915,1142,3063,3478,4290,5651,5930,7638,
GO:0097029	19,193,773,1059,6888,7034,7464,8198,
GO:0060455	19,127,142,294,441,788,2077,4160,
GO:0003360	19,325,363,2993,3818,5760,
GO:0070120	864,
GO:0006711	19,51,168,8782,
GO:0048861	19,49,73,251,325,384,917,1860,2220,3381,
GO:0010818	19,43,111,279,298,1044,2411,5600,7047,7312,
GO:0035696	21,178,266,571,1821,6150,
GO:0035704	19,1603,1761,2507,2806,7022,
GO:0035705	19,233,486,669,855,1774,2025,5469,5490,7567,
GO:0043310	19,166,709,3582,4153,8704,9727,
GO:0070098	19,43,335,707,1194,1701,2218,2301,3560,4122,9337,
GO:0090264	19,213,7197,7292,
GO:0090265	19,21,206,266,343,355,2497,4469,
GO:2000407	19,328,3230,
GO:2000409	19,54,325,358,778,4299,4786,7378,
GO:0002033	19,173,326,626,1561,6416,7839,8826,9674,
GO:0002125	19,173,267,505,1659,2997,
GO:0045925	19,21,193,314,961,1196,2486,6290,8193,
GO:0060450	19,112,139,1303,1613,5814,6249,6934,8328,8700,
GO:0001986	19,143,156,170,884,3238,5379,6685,9703,
GO:0002025	19,20,82,238,272,898,1147,1296,1570,3014,
GO:0003061	19,2238,5454,10003,
GO:0046878	19,49,355,1444,3356,
GO:0055023	19,78,143,1569,3161,9088,
GO:0061051	19,53,124,278,861,1091,2385,4632,
GO:0035441	94,245,359,709,1160,1699,2880,6868,
GO:0060979	19,335,549,897,1097,2452,3697,5465,6619,7954,
GO:0060980	19,198,330,539,634,8861,9810,10158,
GO:0021570	19,267,557,564,901,1146,1888,
GO:0006705	19,56,124,2250,2562,
GO:0008212	19,60,1250,4533,5591,
GO:0032341	19,4954,6295,6532,
GO:0032342	19,191,3213,3802,4220,7334,
GO:0034650	19,24,1865,3356,3708,4398,5877,
GO:0034651	1277,
GO:0035864	19,49,87,351,716,866,2304,3222,6071,8143,
GO:0035865	19,106,159,228,619,1850,9867,
GO:0035633	635,2502,3142,5149,
GO:0015688	19,130,223,923,1244,6053,6173,
GO:0015891	19,4168,6309,9224,9376,
GO:0033212	19,79,98,193,266,708,1934,3296,4453,5711,6206,
GO:0033214	19,138,249,946,1463,2814,6184,7036,7134,
GO:2000586	278,4565,5471,6124,
GO:2000587	19,74,237,1731,2274,2643,2886,5139,5730,8961,
GO:2000253	19,184,1105,2762,2886,4175,
GO:2000507	19,387,1078,2280,2350,2824,9009,
GO:0003059	19,37,1750,2302,2784,4482,8930,9358,
GO:0060371	16,19,94,1711,4550,9649,
GO:0060040	19,799,1034,2193,
GO:0021979	19,68,106,135,191,249,863,6447,7186,
GO:0021985	19,78,327,370,3315,5162,
GO:0021757	19,6181,6962,7851,8677,
GO:0021758	19,1704,1716,8820,
GO:0070094	19,137,793,963,2642,3150,5231,
GO:0090275	19,702,793,3402,4649,7586,8130,
GO:0006212	19,24,73,112,411,778,2612,3370,4935,5555,6003,6068,6275,8420,
GO:0019860	16,19,73,2996,4572,6095,
GO:0002068	19,30,112,2123,4419,7712,
GO:0002071	19,103,191,677,1921,4834,
GO:0002077	19,170,367,897,2075,2256,3423,5826,8667,8710,
GO:0016998	19,228,516,1432,2373,5911,
GO:0002084	19,915,4734,
GO:0006543	19,409,2458,3909,9913,10012,
GO:0007387	19,21,253,464,618,8915,
GO:0007388	8,19,638,1173,4769,7313,
GO:0097113	19,1205,3669,3941,4067,
GO:0097115	19,73,331,638,1324,1400,1594,
GO:0097151	19,100,4003,7777,
GO:0002525	122,269,1881,2301,3972,8361,10114,
GO:0002091	19,825,2571,3723,5657,6599,7205,
GO:2000370	19,3012,4047,4230,4739,5181,8004,9055,
GO:0033622	19,638,654,2327,6225,7303,7824,
GO:0002115	19,44,56,193,355,677,
GO:0032237	19,126,145,227,481,1090,5803,
GO:0010996	19,820,2004,2280,5898,8796,9734,
GO:0045760	19,173,297,370,393,858,2158,4952,
GO:0043252	19,7117,
GO:0021627	14,19,64,99,3693,4574,6573,6947,
GO:0021629	19,20,320,450,1076,1192,1442,2573,
GO:0070254	19,127,1804,2287,5348,
GO:0002175	49,592,1105,4362,9120,
GO:0030913	19,20,845,1357,1618,2324,2341,7256,9731,
GO:0010831	19,2297,2976,4189,7287,
GO:0032608	94,168,347,716,2343,5090,5235,6153,
GO:0050705	19,53,56,269,294,1922,3218,6903,8858,
GO:0050717	19,126,320,828,3289,
GO:0071228	19,20,317,648,1656,1856,5106,6248,
GO:0019731	19,156,717,2252,2312,4189,
GO:0043152	19,358,990,4595,6925,
GO:0002220	14,19,266,268,389,873,4047,
GO:0002223	19,46,1131,4083,
GO:0002418	19,20,358,510,645,2345,2506,6100,8722,
GO:0046629	142,257,311,1549,1706,1711,2142,3598,5670,
GO:0032681	19,702,1878,6638,
GO:0043016	19,243,295,725,8058,
GO:0043017	19,20,634,1649,1836,2019,2181,2606,7657,
GO:0032658	19,275,850,2325,3363,6035,6626,
GO:0032738	19,49,286,1129,4011,4324,4345,6165,9262,9402,
GO:0035664	19,78,309,736,1087,2453,5534,7410,7697,
GO:0035665	19,1406,5761,6633,6700,
GO:2000338	19,213,768,1018,1239,7760,8952,
GO:2000340	3,19,112,527,7046,7488,
GO:0002238	19,130,459,2918,
GO:0032601	19,43,56,154,213,1166,1794,5914,5956,9166,
GO:0045189	19,3397,4156,5733,
GO:0048295	19,782,4082,
GO:0006982	19,640,1077,2780,3692,4684,4692,5492,
GO:0010896	19,387,3686,4454,
GO:0010898	19,457,612,
GO:0034371	19,154,363,735,755,1839,2558,3365,3709,3824,
GO:0034378	16,19,829,5003,5341,5786,8949,
GO:0034443	19,372,3451,4467,6811,6817,7004,
GO:0034444	19,78,311,448,1086,3502,
GO:0034445	19,1851,2410,4144,8805,
GO:0010528	19,1478,5593,6951,7415,
GO:0010529	19,20,197,2865,
GO:0045869	19,518,728,4509,7217,
GO:0070383	19,178,803,2137,3342,4136,4574,
GO:0002904	19,22,60,94,111,313,1432,5059,7322,
GO:0045355	19,274,303,347,1954,2960,7214,7801,8213,
GO:0010519	19,154,973,1496,2030,5639,7337,7683,9760,
GO:0010920	19,190,1735,2699,6223,8688,9988,
GO:0010924	19,193,666,1134,5396,
GO:0010925	19,21,110,124,207,381,1097,3242,3892,4218,6948,
GO:0030845	19,2350,2448,2489,8271,8694,9385,
GO:0060305	19,374,1024,1812,2894,7627,7642,
GO:0070560	19,124,170,1279,1331,3350,7442,9861,10052,
GO:0046597	19,73,101,500,3097,3264,3895,4229,5200,
GO:2000551	19,73,122,149,178,692,904,1908,6226,
GO:2000552	398,2709,2954,
GO:0060345	19,703,2660,3994,5991,9939,
GO:0034154	19,55,61,68,2024,2125,3258,4216,4235,6630,6804,6911,9036,
GO:0002316	19,253,1332,1563,1709,3345,3943,4563,6232,6561,8487,
GO:0002358	19,20,266,747,870,10017,
GO:0002380	19,21,140,4021,4511,9207,9538,
GO:0048305	19,127,307,358,6807,
GO:0002254	19,308,358,1135,
GO:0002353	19,112,1037,6573,8203,
GO:0002542	19,21,1092,2347,2664,4383,4981,5052,
GO:0010756	19,56,193,335,4107,
GO:0051919	19,112,200,652,1102,1993,2644,5514,
GO:0002357	19,100,494,663,1429,
GO:0002522	19,249,355,579,3450,8551,
GO:0018242	19,486,2204,4237,4268,5579,
GO:0018243	19,3728,6886,
GO:0031269	19,61,757,2248,5867,6095,
GO:0033195	19,184,1674,2866,6495,
GO:0050904	19,2994,4033,
GO:0071307	73,256,1803,2291,4106,5014,9820,10174,
GO:0071315	19,21,278,360,1087,1105,4337,5704,5722,7120,9916,
GO:0071317	19,99,257,1397,2783,5376,6241,7791,10095,
GO:0071403	19,1251,1543,4155,4777,
GO:0071448	19,61,551,949,4108,5736,6160,6624,6732,7795,
GO:0045065	19,252,325,677,771,2904,
GO:0002518	19,94,1245,2552,2957,3734,6177,9038,
GO:0032861	19,21,77,338,387,1195,1524,9057,9671,
GO:0035754	19,243,355,6023,6869,7795,10057,
GO:0035766	19,815,1937,2390,2697,2829,6016,
GO:0035768	19,168,1178,4175,4196,4572,4901,6027,
GO:0010106	19,116,188,274,327,410,1300,4203,7703,
GO:0046340	19,21,564,1850,1892,5036,5712,
GO:0060621	19,626,3075,4263,
GO:0060695	19,410,577,1874,1881,3878,6929,7569,8852,9465,
GO:2000910	19,73,99,
GO:0002538	19,73,731,2185,2890,4839,6169,6678,
GO:0002540	19,3846,7232,
GO:0019372	19,49,191,
GO:0090080	19,126,272,315,1001,7713,
GO:0035771	19,124,257,968,2927,4251,5568,7761,
GO:0002534	19,24,56,130,200,2641,2981,3881,9072,
GO:0019441	19,303,4562,6502,
GO:0034275	64,109,1026,1429,1437,4649,5802,9585,
GO:0034276	19,144,379,1146,1166,1336,3485,3715,9744,10172,
GO:0070189	19,483,1896,2746,3203,4348,
GO:0097045	19,107,708,2964,8522,
GO:0001897	19,815,1182,3236,4194,7400,
GO:0001907	19,225,442,1666,
GO:0019836	5104,
GO:0044004	19,370,1376,5480,6357,7863,
GO:0044179	1,19,99,251,823,841,3214,5046,8772,
GO:0051715	19,252,794,3678,4996,8714,
GO:0051801	19,252,8180,
GO:0052025	19,883,1448,2045,2188,9987,
GO:0052043	19,73,1643,2953,4113,6032,
GO:0052111	19,178,269,355,542,1034,1517,1578,3988,7471,
GO:0052185	56,191,355,413,485,1437,1689,1832,2193,2450,3223,3481,6637,
GO:0052188	19,820,2203,2391,9135,10120,
GO:0052331	22,420,980,2270,
GO:0052332	19,243,572,709,1067,2292,3163,3260,
GO:0070541	19,137,387,4899,5293,7418,
GO:0042989	19,363,603,699,
GO:0019061	19,82,107,643,1240,7692,
GO:0002640	19,716,1092,1803,1809,6841,7293,9331,
GO:0002642	19,594,1847,6805,7866,8367,8646,9357,
GO:0042503	19,178,1714,1993,3149,3882,4988,6680,9881,
GO:0042508	19,77,5140,5683,8211,8771,
GO:0070103	19,347,438,1176,1300,1488,1778,2527,4352,7744,
GO:0070104	19,263,308,515,682,1192,2066,2077,4413,5885,
GO:0070106	19,335,525,5139,6616,6822,7675,9347,
